Wall time,Step,Value
1712456461.691742,12288,1.5
1712456525.283191,14336,1.6666666269302368
1712456780.845334,22528,1.75
1712456844.872965,24576,1.774193525314331
1712456972.276285,28672,1.8611111640930176
1712457035.682626,30720,1.8684210777282715
1712457099.618398,32768,1.926829218864441
1712457226.9104671,36864,1.93478262424469
1712457290.378068,38912,1.9583333730697632
1712457354.311969,40960,1.9607843160629272
1712457417.596232,43008,1.9245283603668213
1712457671.702124,51200,2.0806450843811035
1712458243.747282,69632,2.082352876663208
1712458307.2759612,71680,2.0804598331451416
1712458434.2359092,75776,2.07608699798584
1712458625.252682,81920,2.069999933242798
1712458688.177732,83968,2.069999933242798
1712458814.912833,88064,2.0899999141693115
1712458941.148271,92160,2.130000114440918
1712459004.759779,94208,2.1600000858306885
1712459130.856599,98304,2.130000114440918
1712459257.042113,102400,2.180000066757202
1712459319.4863591,104448,2.180000066757202
1712459509.309578,110592,2.1600000858306885
1712459571.76293,112640,2.1600000858306885
1712459635.308248,114688,2.1500000953674316
1712459697.814244,116736,2.140000104904175
1712459761.458706,118784,2.119999885559082
1712459949.908906,124928,2.1600000858306885
1712460013.4734578,126976,2.140000104904175
1712460139.544918,131072,2.059999942779541
1712460265.820323,135168,2.0999999046325684
1712460329.115018,137216,2.049999952316284
1712460392.86976,139264,2.059999942779541
1712460456.12902,141312,2.0299999713897705
1712460646.8632078,147456,2.0899999141693115
1712460709.6973288,149504,2.119999885559082
1712460773.396941,151552,2.109999895095825
1712460836.466868,153600,2.130000114440918
1712460963.475442,157696,2.0899999141693115
1712461153.99635,163840,2.1700000762939453
1712461470.684475,174080,2.1700000762939453
1712461534.5074801,176128,2.119999885559082
1712461597.495109,178176,2.119999885559082
1712461661.2606962,180224,2.119999885559082
1712461724.3518798,182272,2.0799999237060547
1712461788.104296,184320,2.0899999141693115
1712462105.111685,194560,2.0299999713897705
1712462613.817738,210944,2.0299999713897705
1712462804.2377222,217088,1.9900000095367432
1712462867.834547,219136,2.0299999713897705
1712463315.077399,233472,1.8899999856948853
1712463508.077217,239616,1.7999999523162842
1712463636.5526369,243712,1.7400000095367432
1712463700.2802691,245760,1.7400000095367432
1712463764.335068,247808,1.7599999904632568
1712464022.5079339,256000,1.8300000429153442
1712464087.09442,258048,1.840000033378601
1712464150.378624,260096,1.8300000429153442
1712464346.201049,266240,1.8300000429153442
1712464410.9104261,268288,1.8300000429153442
1712464603.868185,274432,1.7899999618530273
1712464863.177155,282624,1.8200000524520874
1712464990.918717,286720,1.8200000524520874
1712465119.247139,290816,1.7799999713897705
1712465183.535462,292864,1.7799999713897705
1712465246.42995,294912,1.7400000095367432
1712465311.4749708,296960,1.6799999475479126
1712465441.312293,301056,1.6699999570846558
1712465569.626903,305152,1.6699999570846558
1712465697.901335,309248,1.6699999570846558
1712465889.806767,315392,1.6699999570846558
1712465954.23559,317440,1.7200000286102295
1712466018.022409,319488,1.6799999475479126
1712466146.1871989,323584,1.590000033378601
1712466210.690658,325632,1.590000033378601
1712466274.268919,327680,1.5399999618530273
1712466466.453047,333824,1.5
1712466594.439583,337920,1.4500000476837158
1712466657.913097,339968,1.4800000190734863
1712466785.930434,344064,1.409999966621399
1712466850.226944,346112,1.4500000476837158
1712467041.9467251,352256,1.3899999856948853
1712467361.985214,362496,1.3200000524520874
1712467425.884486,364544,1.2999999523162842
1712467490.482674,366592,1.350000023841858
1712467619.352736,370688,1.2799999713897705
1712467683.508873,372736,1.2899999618530273
1712467812.2745888,376832,1.2599999904632568
1712467941.701901,380928,1.25
1712468006.8843782,382976,1.2400000095367432
1712468071.899654,385024,1.2699999809265137
1712468134.8796852,387072,1.25
1712468264.613736,391168,1.2999999523162842
1712468330.583699,393216,1.3300000429153442
1712468785.9766479,407552,1.3700000047683716
1712469044.175574,415744,1.2899999618530273
1712469300.8175092,423936,1.309999942779541
1712469364.131496,425984,1.3200000524520874
1712469428.289311,428032,1.2999999523162842
1712469684.08998,436224,1.340000033378601
1712469876.249509,442368,1.3700000047683716
1712470069.118834,448512,1.340000033378601
1712470132.622779,450560,1.340000033378601
1712470323.533391,456704,1.350000023841858
1712470388.5436769,458752,1.3700000047683716
1712470517.7496471,462848,1.340000033378601
1712470581.829397,464896,1.340000033378601
1712470647.111747,466944,1.350000023841858
1712470776.174384,471040,1.2899999618530273
1712470840.379045,473088,1.2999999523162842
1712470905.702626,475136,1.2599999904632568
1712470969.6148238,477184,1.2400000095367432
1712471034.476435,479232,1.25
1712471098.9046578,481280,1.2799999713897705
1712471291.065541,487424,1.3200000524520874
1712471483.8741372,493568,1.2699999809265137
1712471740.947128,501760,1.2999999523162842
1712471804.69406,503808,1.309999942779541
1712471933.3617752,507904,1.3200000524520874
1712472060.386506,512000,1.309999942779541
1712472126.069511,514048,1.3200000524520874
1712472447.728798,524288,1.350000023841858
1712472642.2093902,530432,1.340000033378601
