Wall time,Step,Value
1704860664.9668682,2560,1.0
1704860714.234368,7680,1.244444489479065
1704860719.1732218,8192,1.204081654548645
1704860733.96081,9728,1.1228070259094238
1704860773.4013202,13824,1.412500023841858
1704860778.3408742,14336,1.3452380895614624
1704860842.4182005,20992,1.6100000143051147
1704860876.9340906,24576,1.7400000095367432
1704860881.8681388,25088,1.7899999618530273
1704860886.8010051,25600,1.809999942779541
1704860950.8593898,32256,2.3299999237060547
1704860955.8007247,32768,2.180000066757202
1704860975.5238483,34816,2.2100000381469727
1704860990.3179102,36352,2.130000114440918
1704860995.258456,36864,2.1500000953674316
1704861024.8405998,39936,2.2799999713897705
1704861049.500719,42496,2.369999885559082
1704861083.9761322,46080,2.440000057220459
1704861133.271403,51200,2.490000009536743
1704861153.002645,53248,2.5
1704861172.7174149,55296,2.5399999618530273
1704861241.8002946,62464,2.2100000381469727
1704861261.529246,64512,2.0799999237060547
1704861266.467755,65024,1.9500000476837158
1704861276.3377056,66048,1.7400000095367432
1704861286.2043812,67072,1.659999966621399
1704861315.7660575,70144,1.850000023841858
1704861355.1963198,74240,1.9299999475479126
1704861365.054425,75264,2.0
1704861369.993452,75776,2.0299999713897705
1704861384.8106482,77312,2.0
1704861419.3145914,80896,2.140000104904175
1704861434.112967,82432,2.1600000858306885
1704861443.9662313,83456,2.119999885559082
1704861453.83156,84480,2.240000009536743
1704861493.2592006,88576,2.4200000762939453
1704861517.8870366,91136,2.3499999046325684
1704861552.382148,94720,2.440000057220459
1704861586.8783844,98304,2.559999942779541
1704861591.8029785,98816,2.5999999046325684
1704861646.0774536,104448,2.3499999046325684
1704861655.9540162,105472,2.369999885559082
1704861695.4327784,109568,2.0399999618530273
1704861774.3148668,117760,1.809999942779541
1704861848.265721,125440,2.2899999618530273
1704861853.1954997,125952,2.299999952316284
1704861917.2931414,132608,2.450000047683716
1704861922.2326677,133120,2.549999952316284
1704861981.4279838,139264,2.4000000953674316
1704861996.2165277,140800,2.5799999237060547
1704862035.6761324,144896,2.180000066757202
1704862050.4672627,146432,2.2899999618530273
1704862065.2470329,147968,2.259999990463257
1704862075.1107936,148992,2.3399999141693115
1704862099.7918403,151552,2.2799999713897705
1704862109.6568415,152576,2.1700000762939453
1704862163.8624601,158208,2.569999933242798
1704862183.570826,160256,2.6700000762939453
1704862203.27045,162304,2.619999885559082
1704862213.1246488,163328,2.759999990463257
1704862218.060402,163840,2.759999990463257
1704862232.8513865,165376,2.930000066757202
1704862346.2654355,177152,2.859999895095825
1704862351.1800709,177664,2.8399999141693115
1704862410.360283,183808,2.440000057220459
1704862439.9230096,186880,2.4600000381469727
1704862444.8733957,187392,2.359999895095825
1704862449.795528,187904,2.3499999046325684
1704862508.9799104,194048,2.109999895095825
1704862548.422957,198144,2.1500000953674316
1704862568.1157603,200192,2.1700000762939453
1704862577.9779558,201216,2.25
1704862602.6153464,203776,2.259999990463257
1704862627.2718875,206336,2.2799999713897705
1704862637.1134706,207360,2.25
1704862691.3407543,212992,2.690000057220459
1704862720.906907,216064,2.619999885559082
1704862725.8236573,216576,2.569999933242798
1704862794.8349345,223744,2.6500000953674316
1704862799.771597,224256,2.640000104904175
1704862809.6275258,225280,2.7100000381469727
1704862844.1330216,228864,2.7100000381469727
1704862873.7022285,231936,2.7300000190734863
1704862893.4217956,233984,2.619999885559082
1704862918.0636747,236544,2.6500000953674316
1704862937.7654362,238592,2.9100000858306885
1704862952.5540807,240128,2.9200000762939453
1704862962.4125571,241152,3.0299999713897705
1704862982.1187985,243200,3.180000066757202
1704862987.0338416,243712,3.190000057220459
1704863011.6764717,246272,3.390000104904175
1704863016.5945017,246784,3.390000104904175
1704863046.1370986,249856,3.6700000762939453
1704863159.4508986,261632,4.289999961853027
1704863169.3063219,262656,4.28000020980835
1704863174.2390816,263168,4.260000228881836
1704863179.1619508,263680,4.329999923706055
1704863193.965273,265216,4.380000114440918
1704863203.812788,266240,4.340000152587891
1704863272.8274174,273408,3.7699999809265137
1704863277.755423,273920,3.7799999713897705
1704863287.5963085,274944,3.819999933242798
1704863297.451062,275968,3.7899999618530273
1704863307.2979705,276992,3.7200000286102295
1704863327.0112743,279040,3.7100000381469727
1704863336.8785698,280064,3.609999895095825
1704863356.5706196,282112,3.6600000858306885
1704863366.4161282,283136,3.6500000953674316
1704863386.1303868,285184,3.559999942779541
1704863415.666777,288256,3.4800000190734863
1704863425.5070598,289280,3.7200000286102295
1704863445.1960638,291328,3.880000114440918
1704863523.9945729,299520,4.210000038146973
1704863553.588901,302592,4.079999923706055
1704863573.2942119,304640,4.210000038146973
1704863583.1481247,305664,4.329999923706055
1704863666.9086065,314368,4.03000020980835
1704863671.8480127,314880,4.010000228881836
1704863711.2440813,318976,3.990000009536743
1704863716.1643918,319488,4.010000228881836
1704863740.757157,322048,4.119999885559082
1704863745.685915,322560,4.150000095367432
1704863785.1015246,326656,4.159999847412109
1704863814.6530795,329728,4.230000019073486
1704863819.5746875,330240,4.269999980926514
1704863844.191932,332800,3.950000047683716
1704863888.5708375,337408,3.9000000953674316
1704863898.4166515,338432,3.890000104904175
1704863932.8954964,342016,3.799999952316284
1704863972.3002048,346112,4.0
1704863977.224644,346624,3.930000066757202
1704864016.6244748,350720,4.130000114440918
1704864056.0235567,354816,4.110000133514404
1704864065.859447,355840,4.269999980926514
1704864144.6360886,364032,5.0
1704864198.8029299,369664,4.909999847412109
1704864208.6501148,370688,4.639999866485596
1704864218.497113,371712,4.710000038146973
1704864233.2879128,373248,4.670000076293945
1704864238.2130883,373760,4.599999904632568
1704864248.0724075,374784,4.389999866485596
1704864252.9971597,375296,4.460000038146973
1704864257.9083016,375808,4.460000038146973
1704864312.1453452,381440,3.7799999713897705
1704864410.6987772,391680,3.359999895095825
1704864464.8619103,397312,3.5799999237060547
1704864469.789188,397824,3.6500000953674316
1704864489.5115783,399872,3.619999885559082
1704864499.3600936,400896,3.6700000762939453
1704864528.9207785,403968,3.9800000190734863
1704864607.7394686,412160,4.110000133514404
1704864612.6730614,412672,4.300000190734863
1704864622.5207858,413696,4.389999866485596
1704864637.2978406,415232,4.570000171661377
1704864681.6273892,419840,4.590000152587891
1704864745.66477,426496,4.369999885559082
1704864785.0653543,430592,4.429999828338623
1704864799.8295817,432128,4.480000019073486
1704864868.7910461,439296,4.309999942779541
1704864893.4410589,441856,4.380000114440918
1704864913.1273263,443904,4.21999979019165
1704864937.7667124,446464,4.389999866485596
1704865001.8081615,453120,4.349999904632568
1704865011.6552427,454144,4.480000019073486
1704865055.9736154,458752,4.639999866485596
1704865065.8229892,459776,4.659999847412109
1704865085.5208368,461824,4.679999828338623
1704865120.0222652,465408,4.329999923706055
